store,websites,attribute_set,type,sku,has_options,name,meta_title,meta_description,url_key,gift_message_available,custom_design,options_container,image_label,small_image_label,thumbnail_label,page_layout,msrp_enabled,msrp_display_actual_price_type,product_static_block,ingredients,retail_price,suitable_for,targeted_age,website,ss_product_id,status,visibility,is_recurring,product_survey_set,sample_size_set,free_delivery,product_size,targeted_gender,price,cost,special_price,msrp,description,meta_keyword,short_description,custom_layout_update,where_to_buy,special_from_date,special_to_date,custom_design_from,custom_design_to,news_from_date,news_to_date,expiry_date,launched_date,qty,min_qty,use_config_min_qty,is_qty_decimal,backorders,use_config_backorders,min_sale_qty,use_config_min_sale_qty,max_sale_qty,use_config_max_sale_qty,is_in_stock,low_stock_date,notify_stock_qty,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,stock_status_changed_auto,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,stock_status_changed_automatically,use_config_enable_qty_increments,product_name,store_id,product_type_id,product_status_changed,product_changed_websites
admin,base,Default,simple,SAM000272,0,men expert pure & matte deep exfoliating gel wash,,,,No,,Block after Info Column,,,,,,,,Nil,Nil,All Skin Types,All,www.loreal.com.sg,2289,Enabled,"Catalog, Search",No,,,No,None,Male,0.0000,0.0000,0.0000,,"<p>
	<strong>Product Features:</strong><br />
	During the day your skin can become oily and shiny, pores can become blocked and blackheads start to appear. Take action!</p>
<p>
	<br />
	<strong>Product Description:</strong></p>
<p>
	<strong>Action 1</strong> - Removes Dead Skin Cells: Dermatologically tested, this soap free formula containing exfoliating micro-beads: Deeply purifies and cleanses the skin Dislodges impurities Unblocks pores and effectively removes dead skin cells</p>
<p>
	<br />
	<strong>Action 2 </strong>- Reinforces the Skin&#39;s Natural Resistance: Active Defence System, a powerful soothing active ingredient, helps reinforce the skin&#39;s natural resistance against daily aggressions for less irritation, less tightness and more comfort.</p>
",,,,Nil,,,,,,,"Oct 18, 2011","Oct 18, 2010 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,men expert pure & matte deep exfoliating gel wash,0,simple,,
admin,base,Default,simple,SAM000273,0,facial mask - whitening range,,,,No,,Block after Info Column,,,,,,,,Nil,7.90/box of 5pc and $8.90/box of 5pc,All,All,http://www.secretive.sg,2457,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin: 0.3em 3px;"">
	LoveMore Diamond Super White Mask ($7.90)</h1>
<p>
	<strong>Benefit:</strong><br />
	Lustrous and Radiance skin, Whitening, Supple<br />
	<br />
	<strong>Features and effects:</strong><br />
	Combining small molecules of diamond and rose tourmaline allows the whitening ability of the mask to penetrate deeply into the skin. Herba Saussureae Involucratae and m-Tranexamic Acid improves the skin&rsquo;s ability to regenerate and removes dead cells. The skin will not only be fair but also be tightened and moisturized!<br />
	<br />
	Diamond makes your skin radiant and gleams with good health!</p>
<p>
	&nbsp;</p>
<p>
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href="""" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href="""" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin: 0.3em 3px;"">
	LoveMore Camellia &amp; Tourmaline Whitening Mask ($7.90)</h1>
<p>
	<strong>Benefit:</strong><br />
	Tightening and Firming, Anti-aging, Supple<br />
	<br />
	<strong>Features and effects:</strong><br />
	Combining 3D mask with the best whitening ingredients and tourmaline, the benefits of the mask is released to every inch of your skin! Use it for 15 minutes daily and your skin will be fair like a princess!</p>
<p>
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin: 0.3em 3px;"">
	LoveMore WhiteCrystal&amp;PlatinumPeptide Whitening Duo Lifting ($8.90)</h1>
<p>
	<strong>Benefits:</strong><br />
	Lifting, Whitening, Smooth and luster skin<br />
	<br />
	<strong>Features and effects:</strong><br />
	The latest &ldquo;turning back time lifting&rdquo; mask fits your face and neck perfectly! It fights against gravity, lifting the skin at your neck, mouth area, cheek, eye area. White crystal and platinum peptide has effective whitening effect.<br />
	<br />
	<strong>Colloidal Platinum&nbsp;</strong><br />
	-revitalize, strongly moisturises and protects the skin, enhances its ability to take in nourishing minerals, recharge, re-hydrate and protect the skin leaving it healthy, brightening skin<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Pull the hook at the two sides to your ear<br />
	Step 3: Pull the hook at the chin up to your ear<br />
	Step 4: You can massage your face while waiting for your mask for 15-20 minute to maximise absorption<br />
	<br />
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
",,,,Nil,,,,,,,"Jan 31, 2012","Jan 31, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial mask - whitening range,0,simple,,
admin,base,Default,simple,SAM000274,0,facial mask - lifting and firming range,,,,No,,Block after Info Column,,,,,,,,Nil,7.90/box of 5pc and $8.90/box of 5pc,All,All,http://www.secretive.sg,2458,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin-top: 0.3em; margin-right: 3px; margin-bottom: 0.3em; margin-left: 3px; "">
	<strong><span style=""font-size:14px;"">LoveMore Electric Ore Peptide Firming Duo Lifting Mask&nbsp;</span></strong></h1>
<p>
	<b>Benefits:</b><br />
	- Tightening and Firming, Anti-aging, Supple feel<br />
	<br />
	<b>Features and effects:</b><br />
	The latest &ldquo;turning back time lifting&rdquo; mask fits your face and neck perfectly! It fights against gravity, lifting the skin at your neck, mouth area, cheek, eye area.<br />
	<br />
	<b>Nanopeptide -1</b>&nbsp;<br />
	- Protect and visibly reduce wrinkles and efficiently prevent premature signs of aging.&nbsp;<br />
	- Maintain your skin&#39;s natural moisture level<br />
	<br />
	<b>Syn-Ake</b><br />
	- erase wrinkles , relaxes your face muscles and reduces muscle concentration making your skin smooth and even.<br />
	<br />
	<b>How to use:</b><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Pull the hook at the two sides to your ear<br />
	Step 3: Pull the hook at the chin up to your ear<br />
	Step 4: You can massage your face while waiting for your mask for 15-20 minute to maximise absorption</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin-top: 0.3em; margin-right: 3px; margin-bottom: 0.3em; margin-left: 3px; "">
	<strong><span style=""font-size:14px;"">LoveMore Japanese Pearls Firming &amp; Whitening Mask&nbsp;</span></strong></h1>
<p>
	<strong>Benefit:</strong><br />
	Firming and Tightening, Whitening, Supple feel<br />
	<br />
	<strong>Features and effects:</strong><br />
	Combining 3D mask and using the latest small molecules technology, the pearls from Japan, Isecity, and white gold penetrate deeply into your skin and firms, smoothens and brightens your skin instantly. The condition of your skin improves drastically becoming smooth, firm and bright!<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" style=""font-size: 1.5em; margin-top: 0.3em; margin-right: 3px; margin-bottom: 0.3em; margin-left: 3px; "">
	&nbsp;</h1>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin-top: 0.3em; margin-right: 3px; margin-bottom: 0.3em; margin-left: 3px; "">
	<strong><span style=""font-size:14px;"">LoveMore Australia Agar-Agar Lifting Mask</span></strong></h1>
<h2 class=""productGeneral"" id=""productPrices"" style=""font-size: 1.4em; margin-top: 0.3em; margin-right: 3px; margin-bottom: 0.3em; margin-left: 3px; "">
	&nbsp;</h2>
<p>
	<strong>Benefit:&nbsp;</strong><br />
	Lifting and Tightening, Supple feel, Smoothing<br />
	<br />
	<strong>Features and effects:</strong><br />
	Are you unable to improve your skin&rsquo;s elasticity and end up having pimple instead? Now, you do not need to worry anymore that the antioxidant essence is always higher than the hydrating essence in your mask. The Australia agar-agar lifting mask is specially formulated for the 25 to 30 year olds using sea bird nest from Australia&rsquo;s Great Barrier Reef and other skin lifting ingredients to give you radiant skin just like an 18 year old!<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none; "">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
",,,,watsons,,,,,,,"Feb 2, 2012","Feb 2, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial mask - lifting and firming range,0,simple,,
admin,base,Default,simple,SAM000275,0,facial mask - moisturizing range,,,,No,,Block after Info Column,,,,,,,,Nil,7.90/box of 5pc and $8.90/box of 5pc,All,All,Nil,2459,Enabled,"Catalog, Search",No,,,No,None,Female,0.0000,0.0000,0.0000,,"<p>
	<strong>Benefit:</strong></p>
<p>
	Moisturizing, Soft and Supple</p>
<p>
	&nbsp;</p>
<p>
	<strong>Features and Effects:</strong><br />
	Using ingredients from Apls&rsquo;s spring with hyaluronic acid and phytoncide, this refreshing mask awakens your skin&rsquo;s moisturizing ability, and allows your skin to absorb the beneficial effects from the mask easily and becomes moisturized instantly!<br />
	<br />
	Hyaluronic acid hydrate the skin, allowing it to appear smoother and more radiant.&nbsp;<br />
	<br />
	Phytoncides improves skin problems such as ezema, tinea versicola and other skin infections.</p>
<p>
	<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	&nbsp;</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin: 0.3em 3px;"">
	<strong><span style=""font-size: 14px;"">LoveMore Provence Lavender Nighttime Whitening Mask&nbsp;</span></strong></h1>
<p>
	<strong>Benefit:</strong></p>
<p>
	Whitening and Brightening, Supple feel, Oil-control</p>
<p>
	<br />
	Carefully chosen lavender from the French Provence, this lavender mask relaxes your skin during the night time and maximizes your skin&rsquo;s blood circulation. Using different mild botanic ingredients with excellent whitening benefits and sebum control, your skin will be fair and free from oil the next day!<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Remove the mask after 15-20 minutes<br />
	Step 3: Pat your skin lightly to allow remaining residue to be absorbed</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
<p>
	&nbsp;</p>
<p>
	&nbsp;</p>
<h1 class=""productGeneral"" id=""productName"" style=""font-size: 1.5em; margin: 0.3em 3px;"">
	<strong><span style=""font-size: 14px;"">LoveMore Rose Crystal &amp; Tourmaline Peptide Duo Lifting (5pc/box)</span></strong></h1>
<p>
	&nbsp;</p>
<p>
	<span style=""display: none;"">&nbsp;</span></p>
<h2 class=""productGeneral"" style=""font-size: 1.4em; margin: 0.3em 3px;"">
	<span class=""Apple-style-span"" style=""font-weight: normal; font-size: 12px;""><span id=""cke_bm_131S"" style=""display: none;"">&nbsp;</span><strong>Benefits</strong>:<span id=""cke_bm_131E"" style=""display: none;"">&nbsp;</span></span></h2>
<p>
	<span style=""display: none;"">&nbsp;</span>Hydrating, Radiant, Supple feel<br />
	<br />
	<strong>Features and effects:</strong><br />
	The latest &ldquo;turning back time lifting&rdquo; mask fits your face and neck perfectly! It fights against gravity, lifting the skin at your neck, mouth area, cheek, eye area. Rose crystal and tourmaline peptide has excellent moisturising benefits.&nbsp;<br />
	<br />
	Rhodochrosite extract, - anti-stress ingredient which fights aging by preserving cell to release collagen and elastin fibers, soothes and relaxes skin.<br />
	<br />
	<strong>How to use:</strong><br />
	Step 1: Fit the mask onto your face<br />
	Step 2: Pull the hook at the two sides to your ear<br />
	Step 3: Pull the hook at the chin up to your ear<br />
	Step 4: You can massage your face while waiting for your mask for 15-20 minute to maximise absorption</p>
<p>
	<b>Ravings by Bloggers!!!<br />
	<b><a href=""http://www.wretch.cc/blog/igisele/12617133"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Gisele&nbsp;</a><br />
	<a href=""http://www.wretch.cc/blog/happy794295/11346965"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Chubby Takoyaki</a><br />
	<a href=""http://www.wretch.cc/blog/alma750615/25355834"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: Alma</a><br />
	<a href=""http://www.wretch.cc/blog/lovelyhebe/24084631"" style=""color: rgb(162, 15, 92); text-decoration: none;"">Taiwanese Blogger: ??</a></b></b></p>
",,,,watsons,,,,,,,"Feb 7, 2012","Feb 7, 2011 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,facial mask - moisturizing range,0,simple,,
admin,base,Default,simple,SAM000276,0,south pacific gold pearl amazing white mask,,,,No,,Block after Info Column,,,,,,,,Nil,8.90,All Skin Types,All,http://www.secretive.sg,2649,Enabled,"Catalog, Search",No,,,No,1-day supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Using the delicate Gold Pearl, which took 5-7 years of careful culture to eliminate unwanted chemical, this mask is set to help you achieve sparkly fair skin! </strong></p>
<p>
 &nbsp;</p>
<p>
 Together with its anti-aging property, this mask is a fit for fight against aging, too! Not only does it brighten up your skin complexion and even out skin tone, but also improves skin clarity and radiance.</p>
<p>
 &nbsp;</p>
<p>
 &nbsp;</p>
",,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Dec 31, 2014","Jan 9, 2014 12:00 AM",2,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,south pacific gold pearl amazing white mask,0,simple,,
admin,base,Default,simple,SAM000277,0,snailmucin repairing eye mask,,,,No,,Block after Info Column,,,,,,,,"Glycosamindglycans, Crithmum maritimum extract, Pseudoal teromonas ferment extract, Adansonia digitata fruit extract, Aloe barbadensis leaf juice, Arbutin, Hyluronic acid oliogomer, Mehylparaben, Chlorphenesin, Hydroxethyl, Ethylcellulose, Gylcerin, Buthylene glycol, Sea water, Water",11.90/5 pcs,All skin types,All,www.secretive.sg,2670,Enabled,"Catalog, Search",No,,,No,1-day supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Repairs and rejuvenates skin with snail mucin extract while keeping the apple zone hydrated. The mask also helps to reduce fine lines, crowfeet and have a prolonged hydrating effect.&nbsp;&nbsp; </strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>Benefit: </strong><br />
 Repair under-eye skin while keeping it moisturized and bright.&nbsp;<br />
 <br />
 <strong>How to use:&nbsp;</strong>&nbsp;&nbsp;&nbsp;&nbsp;</p>
<ol>
 <li>
  Cleanse Face thoroughly. Place Mask under eyes area.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Press lightly to set mask in place.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Adjust mask to fit and remove plastic sheet.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Leave for 15-20minutes. Remove mask and message remaining essence to be absorbed</li>
</ol>
",,,,"Watsons, Secretive.sg",,,,,,,"Jul 1, 2016","Sep 16, 2013 12:00 AM",73,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,snailmucin repairing eye mask,0,simple,,
admin,base,Default,simple,SAM000278,0,collagen firming eye mask,,,,No,,Block after Info Column,,,,,,,,"C10-18 triglycerides, Sucrose, Ubiquinone, Zea mays(corn) starch, Soluble collagen, Coffee robusta seed extract, Algae, Palmitoul pentapeptide-4, Tocopheryl acetate, Hyaluronic acid olgomer, Acetyl hexapeptide-8, Hydroxyethyl, Ethycellulose, Methylparaben, Chlorphenesin, Butylene glycol, Glycerin, Dipeptide diaminobutyroyl benzylamide diacetate(syn-ake), water",11.90/5 pcs,All skin types,All,www.secretive.sg,2676,Enabled,"Catalog, Search",No,,,No,1-day supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Get a younger and energized eye contour by boosting skin elasticity with this collagen infused mask. The special ear-hook design also gives an ultra lifting effect.&nbsp; </strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>Benefit:&nbsp;</strong><br />
 Contour eyes area for a firmer look and keeps skin well hydrated.&nbsp;</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use:</strong>&nbsp;&nbsp;&nbsp;&nbsp;&nbsp;</p>
<ol>
 <li>
  Cleanse Face thoroughly. Place Mask under eyes area.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Press lightly to set mask in place.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Adjust mask to fit and remove plastic sheet.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Leave for 15-20minutes. Remove mask and message remaining essence to be absorbed</li>
</ol>
",,,,"Watsons, Secretive.sg",,,,,,,"Dec 31, 2016","Sep 15, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,collagen firming eye mask,0,simple,,
admin,base,Default,simple,SAM000279,0,platinum whitening eye mask,,,,No,,Block after Info Column,,,,,,,,"Collodal platinum, Diamond powder, Natto gum, Persea gratissima (avocado) oil, Prunus amygdalus sativa kernel oil, Rosa canna fruit oil, Tocopheryl acetate, tranexamic acid, Smallanthus sonchifolius leaf extract, hydrolyzed pearl, Methylparaben, Hydroxyethyl ethylcellulose, Chlorphenesin, Glycerin, Butylene glycol, Lavender essential oil, Hyaluronic acid oligimer, Water",11.90/5 pcs,All skin types,All,www.secretive.sg,2677,Enabled,"Catalog, Search",No,,,No,1-day supply,Both,0.0000,0.0000,0.0000,,"<p>
 <strong>Prevent melanin production with an extra boost of sparkle diamond power and platinum extract.&nbsp; </strong></p>
<p>
 &nbsp;</p>
<p>
 <strong>Benefit: </strong><br />
 Helps diminish dark eyes circle from the root.&nbsp;</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use: </strong></p>
<ol>
 <li>
  Cleanse Face thoroughly. Place Mask under eyes area.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Press lightly to set mask in place.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Adjust mask to fit and remove plastic sheet.&nbsp;&nbsp;&nbsp;&nbsp;</li>
 <li>
  Leave for 15-20minutes. Remove mask and message remaining essence to be absorbed</li>
</ol>
",,,,"Watsons, Secretive.sg",,,,,,,"Jul 1, 2016","Sep 15, 2013 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,platinum whitening eye mask,0,simple,,
admin,base,Default,simple,SAM000280,0,japan soymilk enzyme moisturizing & smoothing mask,,,,No,,Block after Info Column,,,,,,,,Nil,8.90,All Skin Types,All,http://www.secretive.sg,2647,Enabled,"Catalog, Search",No,,,No,1-day supply,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>Rich in soy isoflavones, Natto helps to prevent aging. </strong></p>
<p>
	&nbsp;</p>
<p>
	The unique enzyme and vitamin C derivatives help to improve skin clarity while synergized organic hydrosols gently cleanses off impurities &ndash; bringing back the soft tender-touch skin. Rapidly helps to improve skin clarity and deep-moisturizing with soymilk enzyme.</p>
<p>
	&nbsp;</p>
",,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Dec 31, 2013","Sep 13, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,japan soymilk enzyme moisturizing & smoothing mask,0,simple,,
admin,base,Default,simple,SAM000281,0,snail mucin healing & hydrating mask,,,,No,,Block after Info Column,,,,,,,,Nil,8.90,All Skin Types,All,http://www.secretive.sg,2650,Enabled,"Catalog, Search",No,,,No,None,Both,0.0000,0.0000,0.0000,,"<p>
	<strong>Infused with collagen fibre and Proteoglycans to form a fill-in skin tissue and lock in moisture.</strong></p>
<p>
	&nbsp;</p>
<p>
	Enriched with the precious snail mucin, this mask is made to deep hydrate your skin and heal epidermis tissue for a renewed and younger looking complexion with Copper peptide for anti-aging, firming and anti-wrinkle effect.</p>
",,,,Selected Watsons stores and www.secretive.sg,,,,,,,"Sep 13, 2013","Sep 13, 2012 12:00 AM",0,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,snail mucin healing & hydrating mask,0,simple,,
admin,base,Default,simple,SAM000282,0,lavender lemon grass brightening mask,,,,No,,Block after Info Column,,,,,,,,"Co Q10, L-C, Bergamot Oil, Ginger Extract, Gingseng Extract, Hyaluronic Acid, Lemon Grass Extract, European Organic Lavender Hydrosol",2.90/ sheet,All Skin Types,20 and above,www.secretive.sg,2776,Enabled,"Catalog, Search",No,,,No,1-day supply,Female,0.0000,0.0000,0.0000,,"<p>
 Double the goodness- lavender+lemon grass as main compound, and ginseng+ginger extracts create the finest hydro molecules to penetrate to the deepest layer of skin and achieve bright glowing skin!</p>
<p>
 &nbsp;</p>
<p>
 <strong>How to use:</strong> Fit the mask onto your face. Remove the mask after 15-20 minutes. Pat your skin lightly to allow remaining essence to be absorbed.</p>
<p>
 &nbsp;</p>
",,,,www.secretive.sg,,,,,,,"Sep 30, 2014","Feb 17, 2014 12:00 AM",105,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,0.0000,1,0,1,0,1,0.0000,1,0,0,0,1,lavender lemon grass brightening mask,0,simple,,
